trundled	
trunnel	n
trusses	
trustbuster	n
truster	n
trustfulness	n
trustiness	n
trustingness	n
trustor	n
truthalbert	
trypetidae	
tryptophane	n
tsarina	n
tsarist	j
tsaristic	j
tsaritsa	n
tseliot	
tshirts	
tsimshian	
tsine	n
tsoris	n
tsung	
tswana	
tuareg	
tuatara	n
tubbiness	n
tubby	j
tubenosed	
tuberaceae	
tuberculariaceae	
tuberose	n
tuberworm	
tubeshaped	
tubful	n
tubocurarine	n
tubulidentata	
tuckahoe	n
tuckerbag	
tucket	n
tucson	
tudung	n
tuff	n
tugger	n
tughrik	n
tuileries	
tuille	n
tularaemia	n
tulle	n
tulostoma	
tulostomaceae	
tulostomatales	
tulu	
tum	n
tumblebug	n
tumbledown	
tumbrel	n
tumbril	n
tumefaction	n
tumefying	
tumesce	v
tumescence	n
tumidness	n
tumour	n
tumultuousness	n
tumulus	n
tun	n
tunaburger	n
tunalike	
tuneful	j
tunefully	a
tunefulness	n
tungstic	
tunica	n
tunnage	n
tupaia	
tupek	n
tupelos	
tupi	
tupik	n
tuppence	n
tuppeny	j
turaco	n
turacou	n
turakoo	n
turbaned	j
turbidity	n
turbidness	n
turbinal	n
turbogenerator	n
turboprop	n
turbulency	n
turd	n
turdidae	
turdinae	
tureen	n
turfand	
turgidity	n
turgidly	a
turgidness	n
turgor	n
turing	
turkestan	
turkeysized	
turkistan	
turkoman	
turnbuckle	n
turncoat	n
turnedback	
turnedwe	
turnicidae	
turnkey	n
turnround	n
turnspit	n
turnstile	n
turnstones	
turnup	n
turpitude	n
turps	n
turreae	n
turritis	
turtledoves	
turtlehead	n
turtleneck	n
turtler	n
tuscan	
tushery	n
tuskegee	
tusker	n
tussah	n
tusseh	n
tusser	n
tussore	n
tussur	n
tutankhamen	
tutee	n
tutelar	j
tutelo	
tutorship	n
tutsan	n
tutsi	
tuttut	
tutu	n
tux	n
tuxedoattired	
twa	
twaddler	n
twee	j
tweeter	n
tweezer	n
twelvemonth	n
twelvesided	
twentyeight	
twentyeighth	
twentyfifth	
twentyfirst	
twentyfourth	
twentyninth	
twentyone	
twentysecond	
twentyseven	
twentyseventh	
twentysix	
twentysixth	
twentythird	
twentythree	
twerp	n
twiddled	
twiddler	n
twigged	
twiggy	j
twinjet	n
twinkler	n
twinning	j
twistwood	n
twitterer	n
twitters	
twobase	
twobeat	
twocareer	
twoday	
twodigit	
twodimensionsal	
twoedged	
twofaced	
twoforone	
twohumped	
twoinch	
twoleaved	
twoparty	
twopence	n
twopenny	j
twopiece	
twopronged	
twoscore	j
twoseater	
twostep	
twosyllable	
twotiming	
twovolumed	
twowalled	
twoyearold	
ty	
tyche	
tylenchidae	
tympan	n
tympani	n
tympanist	n
tympanitic	j
tympanitis	n
tympanoplasty	n
tyne	
typesetter	n
typewrite	v
typhaceae	
typhi	
typhimurium	
typhoeus	
typhoon	n
typhoons	
typhosa	
typic	j
typicality	n
typified	
typoes	
typographer	n
typology	n
tyr	
tyrannic	j
tyrannicide	n
tyrannid	n
tyrannosaur	n
tyrial	
tyro	n
tyrocidin	n
tyrocidine	n
tyrosinemia	n
tytonidae	
tzar	n
tzarina	n
tzarist	j
tzetze	n
ubermensch	
ubiety	n
ubiquinone	n
ubiquitousness	n
ubiquity	n
ubphillips	
udometer	n
ugandan	
ugli	n
uglify	v
ugrian	
uintathere	n
uintatheriidae	
uk	
ukase	n
uke	n
ukempt	
ukranian	
ukulele	n
ulalgia	n
ulama	n
ulatrophia	n
ulcerating	
ulcerous	j
ulema	n
ulemorrhagia	n
ulfilas	
ulitis	n
ullage	n
ulster	n
ulteriorities	
ulteriorly	a
ultima	n
ultimateness	n
ultimo	j
ultracef	
ultracentrifugation	n
ultraleftist	
ultranationalism	n
ululate	v
ululation	n
ulvaceae	
ulvophyceae	
umbellales	
umbellar	j
umbellifer	n
umbilicate	j
umbo	n
umbrage	n
umbrellashaped	
umbrellawort	n
umbundu	
umlaut	n
umlauts	
ummah	
ump	n
umpiring	
umpteen	j
umpteenth	j
umptieth	j
umteen	j
umteenth	j
unabomber	
unabused	j
unacceptableness	n
unaccessible	j
unaccredited	j
unachievable	j
unachievably	a
unacquisitive	j
unadaptability	n
unadaptable	j
unaddicted	j
unadjustable	j
unadoptable	j
unadorned	j
unadventurous	j
unadvisable	j
unadvisedly	a
unaesthetic	j
unaffectedness	n
unaffecting	j
unaffiliated	j
unaffixed	j
unafraid	j
unaggressive	j
unaired	j
unairworthy	j
unalarming	j
unalert	j
unambiguity	n
unamended	j
unanalyzable	j
unanalyzablemrcohen	
unanimated	j
unanimity	n
unannealed	j
unappareled	j
unappeasable	j
unappendaged	j
unappetising	j
unappetisingness	n
unappetizingness	n
unappreciatively	a
unapprehensive	j
unapproachability	n
unarbitrary	j
unarguably	a
unargumentative	j
unarm	v
unarticulate	j
unartistic	j
unascertainable	j
unascribable	j
unaskedfor	
unassailably	a
unassembled	
unassertiveness	n
unassignable	j
unassumingness	n
unassured	j
unattackable	j
unattainableness	n
unattired	j
unattributable	j
unauthentic	j
unavoidability	n
unawed	j
unbacked	j
unbaffled	j
unbalconied	j
unbaptised	j
unbar	v
unbarreled	j
unbarrelled	j
unbeaten	j
unbecomingly	a
unbecomingness	n
unbelief	n
unbelievers	
unbelievingly	a
unbeloved	j
unbeneficed	j
unbigoted	j
unblended	j
unbolted	j
unbooked	j
unbordered	j
unbosom	v
unboundedness	n
unbraced	j
unbranching	j
unbreakableness	n
unbridle	v
unburied	j
unburned	
unburnished	j
uncamphorated	j
uncarbonated	j
uncarved	j
uncase	v
uncategorised	j
uncategorized	j
uncaulked	j
uncaused	j
unceasingly	a
unceremoniousness	n
uncertainness	n
uncertainties	
uncertified	j
unchained	j
unchangeability	n
unchangeableness	n
unchangingness	n
uncharles	
unchartered	j
uncheckable	j
unchewable	j
unchristian	j
unchristlike	j
unchurch	v
uncivilised	j
unclad	j
unclasp	v
unclassifiable	j
uncleanly	j
unclip	v
unclog	v
uncloudedness	n
unclutter	v
unco	a
uncoil	v
uncoiled	j
uncoiling	
uncoils	
uncoloured	j
uncolumned	j
uncombable	j
uncombined	j
uncomely	j
uncommercialised	j
uncommercialized	j
uncommunicativeness	n
uncomparable	j
uncomparably	a
uncompartmented	j
uncompetitive	j
uncomplete	j
uncomprehensible	j
uncompress	v
unconformist	j
unconfused	j
uncongeniality	n
unconnectedness	n
unconquered	j
unconscientious	j
unconsolable	j
unconstipated	j
unconstraint	n
unconstructive	j
unconsumed	j
uncontaminating	j
uncontrived	j
uncontroversial	j
uncontroversially	a
unconverted	j
unconvertible	j
uncool	j
uncorked	
uncorrelated	j
uncorroborated	j
uncounted	j
uncousinly	j
uncouthness	n
uncrannied	j
uncross	v
unctuously	a
unctuousness	n
uncultivatable	j
uncultured	j
uncurbed	j
uncurtained	j
uncurved	j
uncurving	j
uncus	n
undatable	j
undated	j
undecagon	n
undeceive	v
undeceived	j
undecipherably	a
undecomposed	j
undefendable	j
undefended	j
undeferential	j
undefinable	j
undelineated	j
undependability	n
undependableness	n
undependably	a
undepicted	j
underachieve	v
underachievement	n
underachiever	n
underact	v
underbellies	
underbodice	n
underbody	n
underboss	n
underclassman	n
underclothed	j
underclothes	n
underclothing	n
undercoated	j
undercurrents	
underdevelop	v
underdrawers	n
undereducated	j
underemphasis	
underestimation	n
underevaluation	n
underfelt	n
underframe	n
undergrad	n
undergrew	
undergrow	v
underived	j
underlaid	
underlayment	n
underlies	
underling	n
underlining	
underlip	n
undermanned	j
undermentioned	j
undernourish	v
undernourishment	n
underpaid	
underpay	v
underprice	v
underproduce	v
underproducing	
underrate	v
underrating	n
underreckoning	n
underscoring	
underseal	n
undersealed	j
undersecretary	n
undersell	v
underseller	n
undersexed	j
undershrub	n
undersign	v
undersize	j
undersized	j
undersoil	n
understandability	n
understandably	a
understating	
understock	v
understructure	n
understudies	
undertaker	n
underthetable	
undertide	n
undertook	
undervaluation	n
undervalued	
underweight	j
underwriting	
undescriptive	j
undesigned	j
undesirability	n
undesiring	j
undeterminable	j
undeterred	j
undiagnosable	j
undies	n
undine	n
undiscerning	j
undiscipline	n
undiscouraged	j
undiscoverable	j
undiscriminating	j
undisputable	j
undisputedly	a
undistinguishable	j
undistributed	j
undividable	j
undoable	j
undogmatic	j
undogmatical	j
undramatically	a
undrape	v
undrawn	j
undreamed	j
undreamt	j
undresses	
undutifulness	n
undynamic	j
uneasily	a
uneatable	j
uneconomic	j
unedifying	j
uneffective	j
unelaborate	j
unembodied	j
unemphatic	j
unencouraging	j
unendingly	a
unendurable	j
unenergetically	a
unenlightenment	n
unenterprising	j
unequalised	j
unequalized	j
unequalled	j
unequivocalness	n
unerasable	j
unerect	j
unessential	j
unexceeded	j
unexcelled	j
unexchangeability	n
unexclusive	j
unexpendable	j
unexplorative	j
unexploratory	j
unexportable	j
unexpressible	j
unexpressive	j
unfading	j
unfailingly	a
unfaithfully	a
unfaltering	j
unfalteringly	a
unfamiliarity	n
unfastener	n
unfastening	n
unfastens	
unfattened	j
unfavorableness	n
unfavourableness	n
unfavourably	a
unfearing	j
unfeasibility	n
unfeelingness	n
unfertile	j
unfertilised	j
unfettered	j
unfilmed	j
unfitting	j
unflavored	j
unflavoured	j
unflawed	j
unfluctuating	j
unflustered	j
unfolds	
unforceful	j
unforesightful	j
unforethoughtful	j
unforgettable	j
unforgettably	a
unforgivably	a
unfrightened	j
unfrock	v
unfueled	j
unfunctional	j
ungainliness	n
ungarbed	j
ungarmented	j
ungathered	j
ungentlemanlike	j
ungentlemanly	j
ungetatable	j
unglamourous	j
ungodliness	n
ungovernable	j
ungracefully	a
ungracefulness	n
ungraciously	a
ungraciousness	n
ungratefully	a
ungratefulness	n
ungratified	j
ungratifying	j
ungreased	j
ungual	j
unguaranteed	j
unguent	n
unguiculated	j
unguis	n
ungulated	j
ungummed	j
ungusseted	j
unhallow	v
unhallowed	j
unhand	v
unhardened	j
unharmed	j
unharmonious	j
unharmoniously	a
unhazardous	j
unhealthfulness	n
unhealthiness	n
unhearable	j
unheardof	
unhearing	j
unheeding	j
unhelpfulness	n
unhinged	j
unhitch	v
unhomogenised	j
unhomogenized	j
unhook	v
unhoped	j
unhopedfor	
unhopeful	j
unhorse	v
unhuman	j
unhumorous	j
unhurriedness	n
uniat	
uniate	
unicorna	
unicyclist	n
unidentifiable	j
unifies	
unifilar	j
uniformise	v
uniformize	v
uniformized	
uniformness	n
unilateralist	n
unilluminating	j
unimodal	j
unimpregnated	j
unimprisoned	j
unindustrialised	j
unindustrialized	j
uninebriated	j
uninfluential	j
uninhabitable	j
uninjectable	j
uninjured	j
uninstructed	j
uninstructive	j
uninstructively	a
uninsurability	n
unintellectual	
uninterestingness	n
unintimidated	j
unintoxicated	j
unintrusive	j
uninucleate	j
uninventive	j
unionidae	
unionisation	n
unionism	n
unionoperated	
unionshave	
unionshop	
uniovular	j
uniparous	j
unipolar	j
uniqueness	n
unisex	j
unitard	n
unitarian	
unitedby	
unitedly	a
unitized	
universalise	v
universalist	j
universitiesthe	
unjustness	n
unkeyed	j
unkindled	j
unknot	v
unknownsophocles	
unlabelled	j
unlace	v
unlade	v
unladylike	j
unlaurelled	j
unlax	v
unleashed	
unlicenced	j
unlikelihood	n
unlikeliness	n
unlikeness	n
unlipped	j
unlive	v
unliveable	j
unlocated	j
unlogical	j
unlooked	
unlookedfor	
unlovely	j
unloving	j
unlubricated	j
unluckily	a
unmake	v
unmalicious	j
unmalleability	n
unmalleable	j
unman	v
unmanageableness	n
unmanful	j
unmanfully	a
unmanlike	j
unmanliness	n
unmannerly	j
unmanning	
unmapped	j
unmarred	j
unmasking	n
unmechanical	j
unmechanised	j
unmediated	j
unmedical	j
unmedicative	j
unmedicinal	j
unmelodic	j
unmemorably	a
unmercenary	j
unmerchantable	j
unmerciful	j
unmercifully	a
unmercifulness	n
unmindfully	a
unmindfulness	n
unmingled	j
unmixable	j
unmodernised	j
unmodernized	j
unmodified	j
unmortgaged	j
unmotivated	j
unmotorised	j
unmotorized	j
unmourned	j
unmovable	j
unmutilated	j
unmuzzle	v
unnameable	j
unnaturalised	j
unnaturalized	j
unnavigable	j
unneighborliness	n
unneighbourly	j
unnilquadium	n
unnotched	j
unnoted	j
unnoticeableness	n
unnoticeably	a
unnourished	j
unnumberable	j
unnumbered	j
unnumerable	j
unobjective	j
unobligated	j
unobliging	j
unobservant	j
unobtrusiveness	n
unopen	j
unopposable	j
unoxygenated	j
unpainful	j
unparallel	j
unpardonably	a
unparented	j
unparliamentary	j
unpasteurised	j
unpatronised	j
unpatterned	j
unpeaceable	j
unpeopled	j
unperceived	j
unperceiving	j
unperceptiveness	n
unpermissive	j
unpermissiveness	n
unperplexed	j
unperson	n
unpersuadable	j
unpersuaded	j
unpersuasive	j
unpersuasiveness	n
unperturbed	j
unpictured	j
unpicturesque	j
unpillared	j
unpin	v
unpitying	j
unplaced	j
unplanted	j
unplayful	j
unpleasingness	n
unpledged	j
unpointed	j
unpointedness	n
unpoliced	
unpolitical	j
unpompous	j
unpopularity	n
unportable	j
unpotted	j
unpracticed	j
unpractised	j
unprecedentedly	a
unpredicted	j
unpredictive	j
unprepossessing	j
unpresentable	j
unpressed	j
unpretending	j
unpretentiousness	n
unproblematic	j
unprocurable	j
unproductively	a
unproductiveness	n
unprofitability	n
unprofitableness	n
unprogressive	j
unpromised	j
unprompted	j
unprophetic	j
unpropitiously	a
unpropitiousness	n
unprotectedness	n
unprotective	j
unproven	j
unprovided	
unprovocative	j
unprovoking	j
unpunctual	j
unpurified	j
unqualifiedly	a
unquarried	
unquestionability	n
unquestionableness	n
unquietly	a
unraised	j
unranked	j
unraveler	n
unravelled	
unraveller	n
unravelling	
unreached	j
unreadable	j
unreadably	a
unrealised	j
unrealism	n
unrealizable	j
unreason	n
unreasoningly	a
unreassuring	j
unreciprocated	j
unreconcilable	j
unrecoverable	j
unredeemable	j
unredeemed	j
unreflected	j
unreflective	j
unrefreshed	j
unregenerated	j
unregretting	j
unregularity	n
unrelentingly	a
unreliableness	n
unreliably	a
unremarkably	a
unremarked	j
unremorseful	j
unrenewed	j
unrepaired	j
unrepenting	
unreplaceable	j
unreproducibly	a
unresistant	j
unresisting	j
unrespectability	n
unrespectable	j
unrested	j
unrestraint	n
unrestrictive	j
unretentive	j
unretrievable	j
unrevealed	j
unreverberant	j
unrevived	j
unrewarded	j
unrhetorical	j
unrhythmic	j
unrhythmical	j
unrifled	j
unrigged	j
unrimed	j
unrivalled	j
unsaddle	v
unsalaried	j
unsaleable	j
unsanctification	n
unsanctify	v
unsanded	j
unsanitariness	n
unsarcastic	j
unsated	j
unsatiated	j
unsatifactory	
unsaved	j
unsay	v
unscalable	j
unscathed	j
unscholarly	j
unschooled	j
unscript	
unscrupulousness	n
unseal	v
unseamanlike	j
unseasonableness	n
unseaworthy	j
unseductive	j
unseeable	j
unseemliness	n
unsegregated	j
unselected	j
unsensational	j
unservile	j
unsexy	j
unshackled	j
unshapen	j
unshared	j
unsharpened	j
unshaven	j
unsheathe	v
unshelled	j
unshielded	j
unshoed	j
unshrinkable	j
unshrinking	j
unshy	
unsighted	j
unsightliness	n
unsilenced	j
unsimilarity	n
unsloped	j
unsmoothed	j
unsnarl	v
unsnarled	j
unsnarling	n
unsociability	n
unsociableness	n
unsoiled	j
unsolder	v
unsoluble	j
unsolvability	n
unsoundable	j
unsoured	j
unspaced	j
unsparingly	a
unspeakably	a
unspecialised	j
unspecialized	j
unspell	v
unspoilt	j
unsportingly	a
unstableness	n
unstaged	j
unstarred	j
unsteadyvarying	
unsterilised	j
unsterilized	j
unstimulating	j
unstrain	v
unstrap	v
unstressedstressed	
unstressedstressedunstressed	
unstressedunstressed	
unstressedunstressedstressed	
unstudious	j
unstuff	v
unsuasible	j
unsubdivided	j
unsubduable	j
unsubmissive	j
unsubstantial	j
unsubstantialise	v
unsubstantialize	v
unsubstantiated	j
unsubtle	j
unsufferable	j
unsufferably	a
unsugared	j
unsuitability	n
unsuitableness	n
unsupportive	j
unsuprised	
unsurprised	j
unsurprising	j
unsuspicious	j
unsyllabic	j
unsyllabled	j
unsymbolic	j
unsymmetric	j
unsymmetrically	a
unsympathising	j
unsynchronised	j
unsynchronized	j
unsynchronous	j
untactful	j
untagged	j
untainted	j
untalented	j
untalkative	j
untangled	j
untangling	n
untaped	j
untasted	j
untenable	j
untethered	j
unthankful	j
unthaw	v
unthinkable	j
unthinkably	a
unthinkingly	a
unthoughtful	j
unthoughtfulness	n
unthoughtof	
unthreatening	j
untidily	a
untier	n
untired	j
untiring	j
untoothed	j
untracked	j
untraditional	j
untrammelled	j
untransferable	j
untransmutable	j
untraversable	j
untrod	j
untrodden	j
untrustiness	n
untrusting	j
untrusty	j
untruthfulness	n
untuneful	j
untypical	j
untypicality	n
untypically	a
ununbium	n
ununderstandably	a
ununhexium	n
ununpentium	n
ununquadium	n
ununtrium	n
unuseable	j
unusefulness	n
unutterably	a
unuttered	j
unvaccinated	j
unvalued	j
unvaned	j
unvanquishable	j
unvanquished	j
unvaried	j
unvariedness	n
unvendible	j
unvented	j
unverbalised	j
unverbalized	j
unversed	j
unvigilant	j
unvindictive	j
unvoluntary	j
unvulcanised	j
unwarily	a
unwariness	n
unwatchful	j
unwatered	
unwaveringly	a
unwearied	j
unweary	j
unwearying	j
unweave	v
unwedded	j
unwellness	n
unwholesomeness	n
unwinding	
unwire	v
unwiseness	n
unwished	j
unwontedly	a
unwooded	j
unworkable	j
unworried	j
unworthily	a
unwound	
unwounded	j
unwraps	
unwrinkled	j
unyieldingness	n
uo	
upanddown	
upbraid	v
upbraider	n
upbraiding	n
upcast	n
upchuck	v
updike	
updraft	n
upheave	v
upholster	v
upholsterer	n
upholsterers	
upholsters	
uplink	n
upload	v
upmost	j
uppercut	n
upperlevel	
uppish	j
uppishly	a
uppishness	n
uppityness	n
upraise	v
upraising	
uproariously	a
uprooter	n
upsetter	n
upshot	n
upsilon	n
upstaged	
upstager	n
upstair	j
upstroke	n
upthe	
uptheres	
upthrow	n
uptight	j
uptodateness	
uptotheminute	
upturn	n
upupidae	
ur	
uraemia	n
uraemic	j
uralaltaic	
uranalysis	n
uranologist	n
uranology	n
uranoplasty	n
uranyl	n
urarthritis	n
urate	n
uratemia	n
uraturia	n
urbana	
urbanised	j
urceolate	j
urceole	n
urdu	
uremia	n
uremic	j
ureteritis	n
ureterocele	n
ureterostenosis	n
urethrocele	n
urex	
urgencies	
urial	n
uricaciduria	n
urinal	n
urinated	
urinating	
urinator	n
url	
urmia	
urobilin	n
urobilinogen	n
urobilinogens	
urocele	n
urochesia	n
urochezia	n
urochordate	n
urodele	n
urodynia	n
urokinase	n
urolith	n
urologist	n
uropathy	n
ursidae	
ursine	j
urtica	
urticaria	n
urus	n
usableness	n
useableness	n
usedcars	
userfriendly	
userunfriendly	
usherette	n
ushers	
usmade	
usnea	
ustilaginaceae	
ustilago	
usumbura	
usuriously	a
ut	n
utahraptor	n
utero	
utes	
utile	j
utilisation	n
utilise	v
utilised	j
utiliser	n
utilizable	j
utilizer	n
utriculus	n
uttar	
utterable	j
utterness	n
uveal	j
uveitis	n
uveous	j
uvularia	
uvulitis	n
uvulopalatopharyngoplasty	n
uxor	n
uxorial	j
uxoriousness	n
uzbek	
uzi	
vac	n
vacating	
vacationer	n
vacationing	n
vacationist	n
vacay	n
vaccina	n
vaccinating	n
vaccinator	n
vaccinee	n
vaccines	
vaccinum	n
vacillant	j
vacillated	
vacillating	j
vacillator	n
vacuolate	j
vacuolated	j
vacuolation	n
vacuole	n
vacuolisation	n
vacuolization	n
vader	
vagabondage	n
vagal	j
vagary	n
vaginismus	n
vaginocele	n
vagrancy	n
vagueforms	
vainglory	n
vaisya	n
valance	n
valdecoxib	n
valdez	
vale	n
valedictorian	n
valencia	
valent	j
valerian	n
valeriana	
valerianella	
valetudinarianism	n
valetudinary	j
valgus	n
valhalla	
valiance	n
valiancy	n
validates	
validatory	j
validness	n
valine	n
valise	n
valkyrie	
vallecula	n
valorous	j
valorously	a
valorousness	n
valour	n
valsartan	n
valse	n
valuableness	n
valuate	v
valuations	
valuator	n
valuelessness	n
valueoriented	
valuer	n
valuesdark	
valved	j
valvelet	n
valvotomy	n
valvula	n
valvular	j
valvule	n
valvulitis	n
valvulotomy	n
vambrace	n
vamoose	v
vamper	n
vanadic	
vancocin	
vancomycin	n
vandal	n
vandalise	v
vaned	j
vanern	
vanillin	n
vanisher	n
vanities	
vannever	
vanquish	v
vanquishable	j
vanquisher	n
vanua	
vanuatu	
vanzetti	
vapidity	n
vapidness	n
vaporing	n
vaporiser	n
vaporish	j
vaporizable	j
vaporizer	n
vaporizes	
vaporizing	
vaporousness	n
vapourisable	j
vapourised	j
vapourish	j
vapourousness	n
vapours	n
vaquita	n
var	n
vara	n
varan	n
varanidae	
vardenafil	n
vargas	
variableness	n
variants	
variate	n
varicelliform	j
varicocele	n
varicosis	n
varicosity	n
variedness	n
variform	j
variola	n
variolar	j
variolation	n
variolic	j
variolization	n
variolous	j
variometer	n
variorum	n
varment	n
varnisher	n
varuna	
varus	n
vasa	
vascularisation	n
vascularization	n
vasculitis	n
vasectomise	v
vasectomize	v
vasectomized	
vaseline	
vaseshaped	
vasiform	j
vasoconstrictive	n
vasodilative	n
vasomax	
vasosection	n
vasotec	
vasotomy	n
vasovasostomy	n
vasovesiculitis	n
vassalage	n
vatic	j
vatical	j
vaticination	n
vaticinator	n
vaudevillewaged	
vaulter	n
vaunter	n
vauntingly	a
veau	n
vedalia	n
veg	n
vega	
vegan	n
vegetive	j
veggie	n
veiling	n
velban	
veldt	n
vellication	n
velociraptor	n
velodrome	n
velour	n
velours	n
velox	
velvetdraped	
velveteen	n
velvettextured	
velvetweed	n
velvetyfurred	
velvetyplumaged	
velvetyskinned	
venae	
venally	a
vend	v
vendable	j
vender	n
vendetta	n
vendible	j
vendition	n
vendue	n
venerability	n
venerableness	n
venerates	
venerator	n
venereum	
venesect	v
vengeful	j
vengefully	a
vengefulness	n
venipuncture	n
venire	n
venn	
venogram	n
venography	n
venomconducting	
venomously	a
venomoustongued	
venose	j
ventail	n
venthole	n
ventolin	
ventricous	j
ventriculus	n
ventriloquism	n
ventriloquy	n
venturesomeness	n
venturi	n
venturing	
venues	
venula	n
venule	n
veps	
vera	
verapamil	n
veratrum	
verbalised	j
verbaliser	n
verbalizer	n
verbascum	
verbetrate	
verbified	
verbify	v
verbolatry	n
verboten	j
verdancy	n
verdi	
verdicchio	
verdin	n
verdis	
verdolagas	n
verdun	
verged	
verger	n
verificatory	j
verifier	n
verisimilitude	n
veritcal	
verities	
vermicide	n
vermicularis	
vermiculite	n
verminous	j
vermis	n
vermonters	
vernata	
vernation	n
vernix	n
veronal	n
verrazano	
verruca	n
verrucose	j
versified	
versifier	n
versify	v
verst	n
verticality	n
